2024-02-20 19:52:37,449 INFO    StreamThr :78507 [internal.py:wandb_internal():86] W&B internal server running at pid: 78507, started at: 2024-02-20 19:52:37.448298
2024-02-20 19:52:37,450 DEBUG   HandlerThread:78507 [handler.py:handle_request():146] handle_request: status
2024-02-20 19:52:37,450 INFO    WriterThread:78507 [datastore.py:open_for_write():87] open: /Users/sefunmibodun/Documents/Damilola/private-workers/machine_learning_operations/cannabis/wandb/run-20240220_195236-ojoj5ix9/run-ojoj5ix9.wandb
2024-02-20 19:52:37,451 DEBUG   SenderThread:78507 [sender.py:send():382] send: header
2024-02-20 19:52:37,451 DEBUG   SenderThread:78507 [sender.py:send():382] send: run
2024-02-20 19:52:38,479 INFO    SenderThread:78507 [dir_watcher.py:__init__():211] watching files in: /Users/sefunmibodun/Documents/Damilola/private-workers/machine_learning_operations/cannabis/wandb/run-20240220_195236-ojoj5ix9/files
2024-02-20 19:52:38,480 INFO    SenderThread:78507 [sender.py:_start_run_threads():1136] run started: ojoj5ix9 with start time 1708455156.661064
2024-02-20 19:52:38,488 DEBUG   HandlerThread:78507 [handler.py:handle_request():146] handle_request: check_version
2024-02-20 19:52:38,488 DEBUG   SenderThread:78507 [sender.py:send_request():409] send_request: check_version
2024-02-20 19:52:39,430 DEBUG   HandlerThread:78507 [handler.py:handle_request():146] handle_request: run_start
2024-02-20 19:52:39,431 DEBUG   HandlerThread:78507 [system_info.py:__init__():27] System info init
2024-02-20 19:52:39,431 DEBUG   HandlerThread:78507 [system_info.py:__init__():42] System info init done
2024-02-20 19:52:39,431 INFO    HandlerThread:78507 [system_monitor.py:start():194] Starting system monitor
2024-02-20 19:52:39,431 INFO    SystemMonitor:78507 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-20 19:52:39,432 INFO    HandlerThread:78507 [system_monitor.py:probe():214] Collecting system info
2024-02-20 19:52:39,432 INFO    SystemMonitor:78507 [interfaces.py:start():190] Started cpu monitoring
2024-02-20 19:52:39,432 DEBUG   HandlerThread:78507 [system_info.py:probe():151] Probing system
2024-02-20 19:52:39,432 INFO    SystemMonitor:78507 [interfaces.py:start():190] Started disk monitoring
2024-02-20 19:52:39,439 INFO    SystemMonitor:78507 [interfaces.py:start():190] Started gpuapple monitoring
2024-02-20 19:52:39,441 INFO    SystemMonitor:78507 [interfaces.py:start():190] Started memory monitoring
2024-02-20 19:52:39,442 INFO    SystemMonitor:78507 [interfaces.py:start():190] Started network monitoring
2024-02-20 19:52:39,443 DEBUG   HandlerThread:78507 [system_info.py:_probe_git():136] Probing git
2024-02-20 19:52:39,460 DEBUG   HandlerThread:78507 [system_info.py:_probe_git():144] Probing git done
2024-02-20 19:52:39,461 DEBUG   HandlerThread:78507 [system_info.py:probe():199] Probing system done
2024-02-20 19:52:39,461 DEBUG   HandlerThread:78507 [system_monitor.py:probe():223] {'os': 'macOS-13.4-arm64-arm-64bit', 'python': '3.11.7', 'heartbeatAt': '2024-02-20T18:52:39.432645', 'startedAt': '2024-02-20T18:52:36.658246', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/sefunmibodun/Documents/Damilola/private-workers/machine_learning_operations/cannabis/./train_prior.py', 'codePathLocal': 'train_prior.py', 'codePath': 'machine_learning_operations/cannabis/train_prior.py', 'git': {'remote': 'https://github.com/Global-Chem/private-workers.git', 'commit': '29d80f783e1349e7ae287ae89e50145a3f309f3b'}, 'email': '69063508+Nickspizza001@users.noreply.github.com', 'root': '/Users/sefunmibodun/Documents/Damilola/private-workers', 'host': 'Sefunmis-MacBook-Air.local', 'username': 'sefunmibodun', 'executable': '/Users/sefunmibodun/anaconda3/envs/dami/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 228.27386474609375, 'used': 66.02040100097656}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 8.0}}
2024-02-20 19:52:39,461 INFO    HandlerThread:78507 [system_monitor.py:probe():224] Finished collecting system info
2024-02-20 19:52:39,461 INFO    HandlerThread:78507 [system_monitor.py:probe():227] Publishing system info
2024-02-20 19:52:39,461 DEBUG   HandlerThread:78507 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-20 19:52:39,485 INFO    Thread-810:78507 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sefunmibodun/Documents/Damilola/private-workers/machine_learning_operations/cannabis/wandb/run-20240220_195236-ojoj5ix9/files/conda-environment.yaml
2024-02-20 19:52:43,504 INFO    Thread-810:78507 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/sefunmibodun/Documents/Damilola/private-workers/machine_learning_operations/cannabis/wandb/run-20240220_195236-ojoj5ix9/files/conda-environment.yaml
2024-02-20 19:52:43,552 DEBUG   HandlerThread:78507 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-20 19:52:43,552 INFO    HandlerThread:78507 [system_monitor.py:probe():229] Finished publishing system info
2024-02-20 19:52:43,553 DEBUG   HandlerThread:78507 [handler.py:handle_request():146] handle_request: status_report
2024-02-20 19:52:43,553 DEBUG   SenderThread:78507 [sender.py:send():382] send: files
2024-02-20 19:52:43,553 INFO    SenderThread:78507 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-20 19:52:43,556 DEBUG   HandlerThread:78507 [handler.py:handle_request():146] handle_request: python_packages
2024-02-20 19:52:43,556 DEBUG   SenderThread:78507 [sender.py:send_request():409] send_request: python_packages
2024-02-20 19:52:43,556 DEBUG   HandlerThread:78507 [handler.py:handle_request():146] handle_request: stop_status
2024-02-20 19:52:43,556 DEBUG   SenderThread:78507 [sender.py:send_request():409] send_request: stop_status
2024-02-20 19:52:43,556 DEBUG   HandlerThread:78507 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-20 19:52:43,557 DEBUG   HandlerThread:78507 [handler.py:handle_request():146] handle_request: partial_history
2024-02-20 19:52:44,243 DEBUG   SenderThread:78507 [sender.py:send():382] send: telemetry
2024-02-20 19:52:44,243 DEBUG   SenderThread:78507 [sender.py:send():382] send: history
2024-02-20 19:52:44,243 DEBUG   SenderThread:78507 [sender.py:send_request():409] send_request: summary_record
2024-02-20 19:52:44,244 INFO    SenderThread:78507 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-20 19:52:44,245 DEBUG   SenderThread:78507 [sender.py:send():382] send: telemetry
2024-02-20 19:52:44,245 DEBUG   SenderThread:78507 [sender.py:send():382] send: exit
2024-02-20 19:52:44,245 INFO    SenderThread:78507 [sender.py:send_exit():589] handling exit code: 0
2024-02-20 19:52:44,245 INFO    SenderThread:78507 [sender.py:send_exit():591] handling runtime: 4
2024-02-20 19:52:44,245 INFO    SenderThread:78507 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-20 19:52:44,246 INFO    SenderThread:78507 [sender.py:send_exit():597] send defer
2024-02-20 19:52:44,246 DEBUG   HandlerThread:78507 [handler.py:handle_request():146] handle_request: defer
2024-02-20 19:52:44,246 INFO    HandlerThread:78507 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-20 19:52:44,247 DEBUG   SenderThread:78507 [sender.py:send_request():409] send_request: defer
2024-02-20 19:52:44,247 INFO    SenderThread:78507 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-20 19:52:44,247 INFO    SenderThread:78507 [sender.py:transition_state():617] send defer: 1
2024-02-20 19:52:44,247 DEBUG   HandlerThread:78507 [handler.py:handle_request():146] handle_request: defer
2024-02-20 19:52:44,247 INFO    HandlerThread:78507 [handler.py:handle_request_defer():172] handle defer: 1
